aluno3479;0
aluno3480;0
aluno3485;0
aluno3486;0
aluno3487;0
aluno3488;0
aluno3496;0
aluno3506;0
aluno3512;0
aluno3523;0
aluno3581;0
aluno3624;0
aluno3646;0
aluno3658;0
aluno3819;0
aluno3822;0
aluno3837;0
aluno3854;0
aluno3855;0
aluno3877;0
aluno3887;0
aluno3892;0
aluno3896;0
aluno3912;1
aluno4069;0
aluno490;1
aluno516;0
aluno518;0
aluno520;0
aluno521;0
aluno522;0
aluno523;0
aluno524;0
aluno525;1
aluno529;0
aluno530;0
aluno531;0
aluno535;0
aluno540;0
aluno542;0
aluno551;0
aluno553;0
aluno554;0
aluno557;0
aluno559;0
aluno566;0
aluno567;0
aluno569;0
aluno571;0
aluno575;0
aluno576;0
aluno578;0
aluno579;1
aluno585;0
aluno586;0
aluno587;0
aluno590;0
aluno593;0
aluno595;0
aluno597;1
aluno602;0
aluno603;0
aluno604;1
aluno605;1
aluno608;0
aluno616;0
aluno617;0
aluno619;1
aluno620;0
aluno621;1
aluno622;0
aluno623;0
aluno624;0
aluno625;0
aluno626;0
aluno631;0
aluno632;0
aluno633;0
aluno635;0
aluno636;0
aluno637;1
aluno638;0
aluno639;0
aluno644;0
aluno645;1
aluno646;0
aluno648;0
aluno657;0
aluno658;1
aluno661;1
aluno665;0
aluno674;0
aluno676;0
aluno699;0
aluno702;0
aluno705;0
aluno707;0
aluno709;0
aluno713;0
aluno714;1
aluno715;0
aluno716;0
aluno717;0
aluno721;0
aluno731;0
aluno740;0
aluno742;1
aluno749;0
aluno751;0
aluno752;0
aluno754;0
aluno755;0
aluno760;1
aluno762;0
aluno763;0
aluno966;0
aluno967;0
